company_id,symbol,company_name,period,thesis_id,bms,state,evidence_count,earnings,economics,execution,balance_sheet,management_delivery
1,360ONE,360 ONE WAM Ltd.,Q1 FY26,1,-0.195,mixed,1,0.0,-0.78,0.0,0.0,0.0
2,3MINDIA,3M India Ltd.,Q1 FY26,2,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
3,AADHARHFC,Aadhar Housing Finance Ltd.,Q1 FY26,3,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
4,AARTIIND,Aarti Industries Ltd.,Q1 FY26,4,-0.3875,mixed,2,-0.79,-0.76,0.0,0.0,0.0
5,AAVAS,Aavas Financiers Ltd.,Q1 FY26,5,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
6,ABB,ABB India Ltd.,Q1 FY26,6,-0.3825,mixed,2,-0.75,-0.78,0.0,0.0,0.0
7,ABBOTINDIA,Abbott India Ltd.,Q1 FY26,7,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
8,ABCAPITAL,Aditya Birla Capital Ltd.,Q1 FY26,8,0.0,mixed,3,0.78,-0.78,0.0,0.0,0.0
9,ABDL,Allied Blenders and Distillers Ltd.,Q1 FY26,9,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
10,ABFRL,Aditya Birla Fashion and Retail Ltd.,Q1 FY26,10,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
11,ABLBL,Aditya Birla Lifestyle Brands Ltd.,Q1 FY26,11,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
12,ABREL,Aditya Birla Real Estate Ltd.,Q1 FY26,12,-0.39,mixed,3,-0.78,-0.78,0.0,0.0,0.0
13,ABSLAMC,Aditya Birla Sun Life AMC Ltd.,Q1 FY26,13,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
14,ACC,ACC Ltd.,Q1 FY26,14,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
15,ACE,Action Construction Equipment Ltd.,Q1 FY26,15,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
16,ACMESOLAR,ACME Solar Holdings Ltd.,Q1 FY26,16,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
17,ACUTAAS,Acutaas Chemicals Ltd.,Q1 FY26,17,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
18,ADANIENSOL,Adani Energy Solutions Ltd.,Q1 FY26,18,0.0,mixed,3,0.76,-0.76,0.0,0.0,0.0
19,ADANIENT,Adani Enterprises Ltd.,Q1 FY26,19,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
20,ADANIGREEN,Adani Green Energy Ltd.,Q1 FY26,20,-0.005,mixed,3,0.76,-0.78,0.0,0.0,0.0
21,ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,Q1 FY26,21,-0.005,mixed,2,0.74,-0.76,0.0,0.0,0.0
22,ADANIPOWER,Adani Power Ltd.,Q1 FY26,22,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
23,AEGISLOG,Aegis Logistics Ltd.,Q1 FY26,23,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
24,AEGISVOPAK,Aegis Vopak Terminals Ltd.,Q1 FY26,24,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
25,AFCONS,Afcons Infrastructure Ltd.,Q1 FY26,25,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
26,AFFLE,Affle 3i Ltd.,Q1 FY26,26,0.3775,mixed,2,0.75,0.76,0.0,0.0,0.0
27,AIAENG,AIA Engineering Ltd.,Q1 FY26,27,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
28,AIIL,Authum Investment & Infrastructure Ltd.,Q1 FY26,28,0.195,mixed,1,0.0,0.78,0.0,0.0,0.0
29,AJANTPHARM,Ajanta Pharmaceuticals Ltd.,Q1 FY26,29,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
30,ALKEM,Alkem Laboratories Ltd.,Q1 FY26,30,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
31,AMBER,Amber Enterprises India Ltd.,Q1 FY26,31,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
32,AMBUJACEM,Ambuja Cements Ltd.,Q1 FY26,32,0.375,mixed,3,0.74,0.76,0.0,0.0,0.0
33,ANANDRATHI,Anand Rathi Wealth Ltd.,Q1 FY26,33,0.3825,mixed,2,0.75,0.78,0.0,0.0,0.0
34,ANANTRAJ,Anant Raj Ltd.,Q1 FY26,34,0.38,mixed,3,0.76,0.76,0.0,0.0,0.0
35,ANGELONE,Angel One Ltd.,Q1 FY26,35,-0.3925,mixed,2,-0.79,-0.78,0.0,0.0,0.0
36,ANTHEM,Anthem Biosciences Ltd.,Q1 FY26,36,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
37,ANURAS,Anupam Rasayan India Ltd.,Q1 FY26,37,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
38,APARINDS,Apar Industries Ltd.,Q1 FY26,38,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
39,APLAPOLLO,APL Apollo Tubes Ltd.,Q1 FY26,39,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
40,APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,Q1 FY26,40,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
41,APOLLOTYRE,Apollo Tyres Ltd.,Q1 FY26,41,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
42,APTUS,Aptus Value Housing Finance India Ltd.,Q1 FY26,42,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
43,ARE&M,Amara Raja Energy & Mobility Ltd.,Q1 FY26,43,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
44,ASAHIINDIA,Asahi India Glass Ltd.,Q1 FY26,44,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
45,ASHOKLEY,Ashok Leyland Ltd.,Q1 FY26,45,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
46,ASIANPAINT,Asian Paints Ltd.,Q1 FY26,46,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
47,ASTERDM,Aster DM Quality Care Ltd.,Q1 FY26,47,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
48,ASTRAL,Astral Ltd.,Q1 FY26,48,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
49,ATGL,Adani Total Gas Ltd.,Q1 FY26,49,-0.01,mixed,2,0.74,-0.78,0.0,0.0,0.0
50,ATHERENERG,Ather Energy Ltd.,Q1 FY26,50,0.3875,mixed,2,0.77,0.78,0.0,0.0,0.0
51,ATUL,Atul Ltd.,Q1 FY26,51,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
52,AUBANK,AU Small Finance Bank Ltd.,Q1 FY26,52,-0.1155,mixed,1,0.0,0.0,0.0,-0.77,0.0
53,AUROPHARMA,Aurobindo Pharma Ltd.,Q1 FY26,53,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
54,AWL,AWL Agri Business Ltd.,Q1 FY26,54,-0.0025,mixed,2,-0.01,0.0,0.0,0.0,0.0
55,BAJAJ-AUTO,Bajaj Auto Ltd.,Q1 FY26,55,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
56,BAJAJFINSV,Bajaj Finserv Ltd.,Q1 FY26,56,0.3775,mixed,2,0.75,0.76,0.0,0.0,0.0
57,BAJAJHFL,Bajaj Housing Finance Ltd.,Q1 FY26,57,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
58,BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,Q1 FY26,58,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
59,BAJFINANCE,Bajaj Finance Ltd.,Q1 FY26,59,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
60,BALKRISIND,Balkrishna Industries Ltd.,Q1 FY26,60,-0.3925,mixed,2,-0.79,-0.78,0.0,0.0,0.0
61,BALRAMCHIN,Balrampur Chini Mills Ltd.,Q1 FY26,61,-0.3775,mixed,2,-0.75,-0.76,0.0,0.0,0.0
62,BANDHANBNK,Bandhan Bank Ltd.,Q1 FY26,62,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
63,BANKBARODA,Bank of Baroda,Q1 FY26,63,0.1095,mixed,1,0.0,0.0,0.0,0.73,0.0
64,BANKINDIA,Bank of India,Q1 FY26,64,0.1155,mixed,1,0.0,0.0,0.0,0.77,0.0
65,BATAINDIA,Bata India Ltd.,Q1 FY26,65,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
66,BAYERCROP,Bayer Cropscience Ltd.,Q1 FY26,66,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
67,BBTC,Bombay Burmah Trading Corporation Ltd.,Q1 FY26,67,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
68,BDL,Bharat Dynamics Ltd.,Q1 FY26,68,0.385,mixed,3,0.76,0.78,0.0,0.0,0.0
69,BEL,Bharat Electronics Ltd.,Q1 FY26,69,0.3825,mixed,2,0.75,0.78,0.0,0.0,0.0
70,BELRISE,Belrise Industries Ltd.,Q1 FY26,70,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
71,BEML,BEML Ltd.,Q1 FY26,71,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
72,BERGEPAINT,Berger Paints India Ltd.,Q1 FY26,72,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
73,BHARATFORG,Bharat Forge Ltd.,Q1 FY26,73,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
74,BHARTIARTL,Bharti Airtel Ltd.,Q1 FY26,74,0.385,mixed,3,0.76,0.78,0.0,0.0,0.0
75,BHARTIHEXA,Bharti Hexacom Ltd.,Q1 FY26,75,0.0075,mixed,2,-0.75,0.78,0.0,0.0,0.0
76,BHEL,Bharat Heavy Electricals Ltd.,Q1 FY26,76,-0.3925,mixed,2,-0.79,-0.78,0.0,0.0,0.0
77,BIKAJI,Bikaji Foods International Ltd.,Q1 FY26,77,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
78,BIOCON,Biocon Ltd.,Q1 FY26,78,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
79,BLS,BLS International Services Ltd.,Q1 FY26,79,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
80,BLUEDART,Blue Dart Express Ltd.,Q1 FY26,80,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
81,BLUEJET,Blue Jet Healthcare Ltd.,Q1 FY26,81,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
82,BLUESTARCO,Blue Star Ltd.,Q1 FY26,82,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
83,BOSCHLTD,Bosch Ltd.,Q1 FY26,83,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
84,BPCL,Bharat Petroleum Corporation Ltd.,Q1 FY26,84,0.3875,mixed,2,0.79,0.76,0.0,0.0,0.0
85,BRIGADE,Brigade Enterprises Ltd.,Q1 FY26,85,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
86,BRITANNIA,Britannia Industries Ltd.,Q1 FY26,86,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
87,BSE,BSE Ltd.,Q1 FY26,87,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
88,BSOFT,Birlasoft Ltd.,Q1 FY26,88,-0.3775,mixed,2,-0.75,-0.76,0.0,0.0,0.0
89,CAMS,Computer Age Management Services Ltd.,Q1 FY26,89,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
90,CANBK,Canara Bank,Q1 FY26,90,0.1155,mixed,1,0.0,0.0,0.0,0.77,0.0
91,CANFINHOME,Can Fin Homes Ltd.,Q1 FY26,91,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
92,CAPLIPOINT,Caplin Point Laboratories Ltd.,Q1 FY26,92,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
93,CARBORUNIV,Carborundum Universal Ltd.,Q1 FY26,93,-0.3925,mixed,2,-0.79,-0.78,0.0,0.0,0.0
94,CARTRADE,Cartrade Tech Ltd.,Q1 FY26,94,0.385,mixed,3,0.76,0.78,0.0,0.0,0.0
95,CASTROLIND,Castrol India Ltd.,Q1 FY26,95,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
96,CCL,CCL Products (I) Ltd.,Q1 FY26,96,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
97,CDSL,Central Depository Services (India) Ltd.,Q1 FY26,97,-0.3825,mixed,2,-0.75,-0.78,0.0,0.0,0.0
98,CEATLTD,Ceat Ltd.,Q1 FY26,98,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
99,CEMPRO,Cemindia Projects Ltd.,Q1 FY26,99,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
100,CESC,CESC Ltd.,Q1 FY26,100,0.195,mixed,1,0.0,0.78,0.0,0.0,0.0
101,CGCL,Capri Global Capital Ltd.,Q1 FY26,101,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
102,CGPOWER,CG Power and Industrial Solutions Ltd.,Q1 FY26,102,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
103,CHALET,Chalet Hotels Ltd.,Q1 FY26,103,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
104,CHAMBLFERT,Chambal Fertilizers & Chemicals Ltd.,Q1 FY26,104,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
105,CHENNPETRO,Chennai Petroleum Corporation Ltd.,Q1 FY26,105,-0.3875,mixed,2,-0.79,-0.76,0.0,0.0,0.0
106,CHOICEIN,Choice International Ltd.,Q1 FY26,106,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
107,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,Q1 FY26,107,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
108,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd.,Q1 FY26,108,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
109,CIEINDIA,CIE Automotive India Ltd.,Q1 FY26,109,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
110,CIPLA,Cipla Ltd.,Q1 FY26,110,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
111,CLEAN,Clean Science and Technology Ltd.,Q1 FY26,111,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
112,COALINDIA,Coal India Ltd.,Q1 FY26,112,-0.195,mixed,1,0.0,-0.78,0.0,0.0,0.0
113,COCHINSHIP,Cochin Shipyard Ltd.,Q1 FY26,113,0.1925,mixed,1,0.77,0.0,0.0,0.0,0.0
114,COFORGE,Coforge Ltd.,Q1 FY26,114,0.385,mixed,3,0.78,0.76,0.0,0.0,0.0
115,COHANCE,Cohance Lifesciences Ltd.,Q1 FY26,115,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
116,COLPAL,Colgate Palmolive (India) Ltd.,Q1 FY26,116,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
117,CONCOR,Container Corporation of India Ltd.,Q1 FY26,117,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
118,CONCORDBIO,Concord Biotech Ltd.,Q1 FY26,118,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
119,COROMANDEL,Coromandel International Ltd.,Q1 FY26,119,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
120,CPPLUS,Aditya Infotech Ltd.,Q1 FY26,120,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
121,CRAFTSMAN,Craftsman Automation Ltd.,Q1 FY26,121,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
122,CREDITACC,CreditAccess Grameen Ltd.,Q1 FY26,122,-0.3925,mixed,2,-0.79,-0.78,0.0,0.0,0.0
123,CRISIL,CRISIL Ltd.,Q1 FY26,123,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
124,CROMPTON,Crompton Greaves Consumer Electricals Ltd.,Q1 FY26,124,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
125,CUB,City Union Bank Ltd.,Q1 FY26,125,0.1095,mixed,1,0.0,0.0,0.0,0.73,0.0
126,CUMMINSIND,Cummins India Ltd.,Q1 FY26,126,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
127,CYIENT,Cyient Ltd.,Q1 FY26,127,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
128,DABUR,Dabur India Ltd.,Q1 FY26,128,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
129,DALBHARAT,Dalmia Bharat Ltd.,Q1 FY26,129,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
130,DATAPATTNS,Data Patterns (India) Ltd.,Q1 FY26,130,-0.3775,mixed,2,-0.75,-0.76,0.0,0.0,0.0
131,DCMSHRIRAM,DCM Shriram Ltd.,Q1 FY26,131,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
132,DEEPAKFERT,Deepak Fertilisers & Petrochemicals Corp. Ltd.,Q1 FY26,132,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
133,DEEPAKNTR,Deepak Nitrite Ltd.,Q1 FY26,133,-0.3875,mixed,2,-0.79,-0.76,0.0,0.0,0.0
134,DELHIVERY,Delhivery Ltd.,Q1 FY26,134,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
135,DEVYANI,Devyani International Ltd.,Q1 FY26,135,-0.3875,mixed,2,-0.79,-0.76,0.0,0.0,0.0
136,DIVISLAB,Divi's Laboratories Ltd.,Q1 FY26,136,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
137,DIXON,Dixon Technologies (India) Ltd.,Q1 FY26,137,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
138,DLF,DLF Ltd.,Q1 FY26,138,0.0025,mixed,2,0.77,-0.76,0.0,0.0,0.0
139,DMART,Avenue Supermarts Ltd.,Q1 FY26,139,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
140,DOMS,DOMS Industries Ltd.,Q1 FY26,140,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
141,DRREDDY,Dr. Reddy's Laboratories Ltd.,Q1 FY26,141,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
142,ECLERX,eClerx Services Ltd.,Q1 FY26,142,0.3775,mixed,2,0.75,0.76,0.0,0.0,0.0
143,EICHERMOT,Eicher Motors Ltd.,Q1 FY26,143,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
144,EIDPARRY,E.I.D. Parry (India) Ltd.,Q1 FY26,144,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
145,EIHOTEL,EIH Ltd.,Q1 FY26,145,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
146,ELECON,Elecon Engineering Co. Ltd.,Q1 FY26,146,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
147,ELGIEQUIP,Elgi Equipments Ltd.,Q1 FY26,147,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
148,EMAMILTD,Emami Ltd.,Q1 FY26,148,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
149,EMCURE,Emcure Pharmaceuticals Ltd.,Q1 FY26,149,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
150,EMMVEE,Emmvee Photovoltaic Power Ltd.,Q1 FY26,150,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
151,ENDURANCE,Endurance Technologies Ltd.,Q1 FY26,151,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
152,ENGINERSIN,Engineers India Ltd.,Q1 FY26,152,0.0025,mixed,2,0.01,0.0,0.0,0.0,0.0
153,ENRIN,Siemens Energy India Ltd.,Q1 FY26,153,0.385,mixed,3,0.76,0.78,0.0,0.0,0.0
154,ERIS,Eris Lifesciences Ltd.,Q1 FY26,154,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
155,ESCORTS,Escorts Kubota Ltd.,Q1 FY26,155,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
156,ETERNAL,Eternal Ltd.,Q1 FY26,156,-0.0025,mixed,2,-0.01,0.0,0.0,0.0,0.0
157,EXIDEIND,Exide Industries Ltd.,Q1 FY26,157,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
158,FACT,Fertilisers and Chemicals Travancore Ltd.,Q1 FY26,158,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
159,FEDERALBNK,Federal Bank Ltd.,Q1 FY26,159,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
160,FINCABLES,Finolex Cables Ltd.,Q1 FY26,160,-0.1875,mixed,1,-0.75,0.0,0.0,0.0,0.0
161,FIRSTCRY,Brainbees Solutions Ltd.,Q1 FY26,161,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
162,FIVESTAR,Five-Star Business Finance Ltd.,Q1 FY26,162,-0.195,mixed,1,0.0,-0.78,0.0,0.0,0.0
163,FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Q1 FY26,163,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
164,FORCEMOT,Force Motors Ltd.,Q1 FY26,164,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
165,FORTIS,Fortis Healthcare Ltd.,Q1 FY26,165,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
166,FSL,Firstsource Solutions Ltd.,Q1 FY26,166,0.185,mixed,2,0.74,0.0,0.0,0.0,0.0
167,GABRIEL,Gabriel India Ltd.,Q1 FY26,167,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
168,GAIL,GAIL (India) Ltd.,Q1 FY26,168,-0.3775,mixed,2,-0.75,-0.76,0.0,0.0,0.0
169,GALLANTT,Gallantt Ispat Ltd.,Q1 FY26,169,0.3875,mixed,2,0.79,0.76,0.0,0.0,0.0
170,GESHIP,Great Eastern Shipping Co. Ltd.,Q1 FY26,170,-0.385,mixed,3,-0.76,-0.78,0.0,0.0,0.0
171,GILLETTE,Gillette India Ltd.,Q1 FY26,171,0.3775,mixed,2,0.75,0.76,0.0,0.0,0.0
172,GLAND,Gland Pharma Ltd.,Q1 FY26,172,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
173,GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Q1 FY26,173,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
174,GLENMARK,Glenmark Pharmaceuticals Ltd.,Q1 FY26,174,-0.1975,mixed,1,-0.79,0.0,0.0,0.0,0.0
175,GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Q1 FY26,175,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
176,GMRAIRPORT,GMR Airports Ltd.,Q1 FY26,176,0.19,mixed,2,0.76,0.0,0.0,0.0,0.0
177,GODFRYPHLP,Godfrey Phillips India Ltd.,Q1 FY26,177,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
178,GODREJCP,Godrej Consumer Products Ltd.,Q1 FY26,178,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
179,GODREJIND,Godrej Industries Ltd.,Q1 FY26,179,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
180,GODREJPROP,Godrej Properties Ltd.,Q1 FY26,180,-0.3875,mixed,2,-0.77,-0.78,0.0,0.0,0.0
181,GPIL,Godawari Power & Ispat Ltd.,Q1 FY26,181,-0.3825,mixed,2,-0.75,-0.78,0.0,0.0,0.0
182,GRANULES,Granules India Ltd.,Q1 FY26,182,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
183,GRAPHITE,Graphite India Ltd.,Q1 FY26,183,-0.3925,mixed,2,-0.79,-0.78,0.0,0.0,0.0
184,GRASIM,Grasim Industries Ltd.,Q1 FY26,184,0.3775,mixed,2,0.75,0.76,0.0,0.0,0.0
185,GRAVITA,Gravita India Ltd.,Q1 FY26,185,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
186,GROWW,Billionbrains Garage Ventures Ltd.,Q1 FY26,186,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
187,GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Q1 FY26,187,0.38,mixed,3,0.76,0.76,0.0,0.0,0.0
188,GVT&D,GE Vernova T&D India Ltd.,Q1 FY26,188,0.39,mixed,3,0.78,0.78,0.0,0.0,0.0
189,HAL,Hindustan Aeronautics Ltd.,Q1 FY26,189,0.19,mixed,1,0.0,0.76,0.0,0.0,0.0
190,HAVELLS,Havells India Ltd.,Q1 FY26,190,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
191,HBLENGINE,HBL Engineering Ltd.,Q1 FY26,191,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
192,HCLTECH,HCL Technologies Ltd.,Q1 FY26,192,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
193,HDBFS,HDB Financial Services Ltd.,Q1 FY26,193,-0.19,mixed,1,0.0,-0.76,0.0,0.0,0.0
194,HDFCAMC,HDFC Asset Management Company Ltd.,Q1 FY26,194,0.375,mixed,3,0.74,0.76,0.0,0.0,0.0
195,HEG,H.E.G. Ltd.,Q1 FY26,195,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
196,HEROMOTOCO,Hero MotoCorp Ltd.,Q1 FY26,196,0.1975,mixed,1,0.79,0.0,0.0,0.0,0.0
197,HEXT,Hexaware Technologies Ltd.,Q1 FY26,197,0.0075,mixed,2,0.79,-0.76,0.0,0.0,0.0
198,HFCL,HFCL Ltd.,Q1 FY26,198,-0.385,mixed,3,-0.76,-0.78,0.0,0.0,0.0
199,HINDALCO,Hindalco Industries Ltd.,Q1 FY26,199,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
200,HINDCOPPER,Hindustan Copper Ltd.,Q1 FY26,200,0.19,mixed,1,0.0,0.76,0.0,0.0,0.0
201,HINDPETRO,Hindustan Petroleum Corporation Ltd.,Q1 FY26,201,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
202,HINDUNILVR,Hindustan Unilever Ltd.,Q1 FY26,202,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
203,HINDZINC,Hindustan Zinc Ltd.,Q1 FY26,203,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
204,HOMEFIRST,Home First Finance Company India Ltd.,Q1 FY26,204,0.195,mixed,2,0.78,0.0,0.0,0.0,0.0
205,HONASA,Honasa Consumer Ltd.,Q1 FY26,205,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
206,HONAUT,Honeywell Automation India Ltd.,Q1 FY26,206,-0.005,mixed,2,0.74,-0.76,0.0,0.0,0.0
207,HSCL,Himadri Speciality Chemical Ltd.,Q1 FY26,207,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
208,HUDCO,Housing & Urban Development Corporation Ltd.,Q1 FY26,208,0.185,mixed,1,0.74,0.0,0.0,0.0,0.0
209,HYUNDAI,Hyundai Motor India Ltd.,Q1 FY26,209,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
210,ICICIAMC,ICICI Prudential Asset Management Company Ltd.,Q1 FY26,210,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
211,IDEA,Vodafone Idea Ltd.,Q1 FY26,211,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
212,IDFCFIRSTB,IDFC First Bank Ltd.,Q1 FY26,212,0.0,mixed,0,0.0,0.0,0.0,0.0,0.0
213,IEX,Indian Energy Exchange Ltd.,Q1 FY26,213,0.1875,mixed,1,0.75,0.0,0.0,0.0,0.0
214,IFCI,IFCI Ltd.,Q1 FY26,214,0.385,mixed,3,0.76,0.78,0.0,0.0,0.0
215,IGIL,International Gemological Institute Ltd.,Q1 FY26,215,0.3925,mixed,2,0.79,0.78,0.0,0.0,0.0
